"postDate";"postTime";"post_content";"signature_content";"username";"userlink";"usertitle";"userrank";"user_joindate";"user_location";"user_NumberOfPosts"
"01-04-2014";" 01:31 AM";"First off I would like to thank all the contributors to this forum,the knowledge and insight I gained from this site has helped me get through a very difficult time. I was referred 3/12 by my GP to a URO due to a rising psa ,neither felt anything with a DRE the URO tracked my PSA for 14 months before suggesting a biopsy.I was diagnosed 7/13 at age 57 with prostate cancer,biopsy results stage T1C , 2 of 10 cores positive (3+4 4+4)presented with options of either surgery or brachy I decided on the surgery based on the pro's and con's of each procedure.I had a nerve sparing open radical prostatectomy Dec 17th the surgery went well and I was released from the hospital 3 days later.My surgeon(also my URO)had done 900 of the open procedures.Recovery so far has been tolerable aided by the knowledge of what to expect based on the information I gathered from this site and other sources.I do not want to cover every detail of the experience as it has been well covered in other posting's but I did want to cover a few points that were profound for me.

-Get into the best shape you can possibly be before the operation
-The bloating is real intense but it will pass
-The first few bowel movement's and the accompanying bladder spasms are a real eye opener but with stool softeners,fiber and patience they will diminish in intensity with each one

For the catheter removal I debated whether to take pads or the full Depends that I had purchased previously I decided to pack 3 pads.When my surgeon removed the catheter after 11 days on 12/28 he told me I would leak a lot for the next week which is what he wanted to happen so nothing clogs as he said.In reality I have been virtual dry since that moment with only a few dribbles . According to my surgeon I was lucky that the cancer was caught early and should not have escaped the prostate. This coming Monday I go for my follow up hopefully the path results are good and the cancer is all gone.";"";"Greatwhitenorth";"http://www.cancerforums.net/members/108489-Greatwhitenorth";"";"Regular User";"Dec 2013";"Vancouver B.C.";"10"
"01-04-2014";" 01:47 AM";"GWN, welcome and congratulations. It appears you are doing fine, well ahead of the pack. I was 7 weeks before I was fully continent. I wish you continued success going forward.
B";"";"Bravehardon";"http://www.cancerforums.net/members/106840-Bravehardon";"";"Top User";"Dec 2013";"Vancouver B.C.";"10"
"01-04-2014";" 01:56 AM";"Big congrats and welcome to the other side. Very lucky on the continence front, I am 11 weeks and still not quite there.

Glad to hear you are over the worst of it and on the mend";"";"Bob_R";"http://www.cancerforums.net/members/105495-Bob_R";"";"Senior User";"Dec 2013";"Vancouver B.C.";"10"
"01-04-2014";" 03:20 AM";"congrats and great news on the continence... If you get a chance, ask your surgeon if he did anything ""special"" like the ""rocco stitch"".

I'm down to a ""squirt a day""... except for a day like this one... it used to be my back which complained when shoveling and lifting 40 lb bags of rock salt. Now it's my front";"BD: 1959 PSA 4.9 11/2012 (no symptoms)
Biopsy 12/2012 Negative
PSA 5.9 05/2013 (still no symptoms)
Biopsy 6/2013 3+4 (thank goodness for PSA tests)
1 core positive (upper left), 1 suspicious (lower left) out of 12
DRE: bump right side T1c; PCA-III = 20 (normal)

Da Vinci 7/18/2013: Invasive carcinoma involves left lobe of prostate only, extends from left apex to posterior mid region of left lobe Gleason 7/10 (4+3); G4 tumor comprises 75% of invasive carcinoma present
Estimated total volume of carcinoma in entire prostate gland: 10%
TNM: T2b NX MX (Stage IIA)

8/25/13 11/4/13 2/11/14 8/1/14 2/15/15 8/20/15 3/1/16, 8/30/16 - PSA undetectable
Pad-free, semi-erections; very happy with caverject

My Story:
T-Minus-36-Hours-until-da-Vinci...
Catheter is Out!";"ddayglo";"http://www.cancerforums.net/members/104661-ddayglo";"";"Top User";"Dec 2013";"Vancouver B.C.";"10"
"01-04-2014";" 11:02 AM";"Welcome to the otherside, greatwhitenorth! Hope you become a permanent member of our Zero Club.

ddayglo, know exactly what you mean. My routine now (besides never passing a bathroom...LOL) is to pee before lifting, etc. Unfortunately, not always possible.

I am encouraged to be down to a light pad all day for those occasions and nothing at night. Nothing on the ED front so you are ahead of me on that front. I think

my extra years on you are a deterrent in that regard.

Fran";"BD 1950
DRE in 2005 showed right lobe enlarged/hard
Biopsies in 2006 and 2009 both negative
Biopsy May 2013 positive 1 of 14 cores
4+3=7 T2a. PSA 2.9
daVinci surgery 7/17/13 by Dr. Dennis LaRock
Final pathology 7/29/13
Tumor size 1.5 cm
PC found on both lobes (biopsy indicated one)
T2b Gleason 4+3=7
Negative margins
first post surgery psa 8/30/13 undetectable
second post surgery psa 11/23/13 undetectable
18 month post surgery psa 2/17/15 undetectable";"Flkjr";"http://www.cancerforums.net/members/104477-Flkjr";"";"Top User";"Dec 2013";"Vancouver B.C.";"10"
"01-04-2014";" 07:35 PM";"Originally Posted by Greatwhitenorth
First off I would like to thank all the contributors to this forum,the knowledge and insight I gained from this site has helped me get through a very difficult time. I was referred 3/12 by my GP to a URO due to a rising psa ,neither felt anything with a DRE the URO tracked my PSA for 14 months before suggesting a biopsy.I was diagnosed 7/13 at age 57 with prostate cancer,biopsy results stage T1C , 2 of 10 cores positive (3+4 4+4)presented with options of either surgery or brachy I decided on the surgery based on the pro's and con's of each procedure.I had a nerve sparing open radical prostatectomy Dec 17th the surgery went well and I was released from the hospital 3 days later.My surgeon(also my URO)had done 900 of the open procedures.Recovery so far has been tolerable aided by the knowledge of what to expect based on the information I gathered from this site and other sources.I do not want to cover every detail of the experience as it has been well covered in other posting's but I did want to cover a few points that were profound for me.

-Get into the best shape you can possibly be before the operation
-The bloating is real intense but it will pass
-The first few bowel movement's and the accompanying bladder spasms are a real eye opener but with stool softeners,fiber and patience they will diminish in intensity with each one

For the catheter removal I debated whether to take pads or the full Depends that I had purchased previously I decided to pack 3 pads.When my surgeon removed the catheter after 11 days on 12/28 he told me I would leak a lot for the next week which is what he wanted to happen so nothing clogs as he said.In reality I have been virtual dry since that moment with only a few dribbles . According to my surgeon I was lucky that the cancer was caught early and should not have escaped the prostate. This coming Monday I go for my follow up hopefully the path results are good and the cancer is all gone.
Hi there,

Just wanted to welcome you to the forum. Equally happy to hear of your great success with the surgery. The surgery cure rate is the same whether it is open or robotic, so you should be just fine.

Thanks for the advice you offered via your experience. It will be very helpful to those just taking their first steps down this road.

Good luck!

Chuck";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"Dec 2013";"Vancouver B.C.";"10"
"01-04-2014";" 09:52 PM";"Originally Posted by ddayglo
congrats and great news on the continence... If you get a chance, ask your surgeon if he did anything ""special"" like the ""rocco stitch"".

I'm down to a ""squirt a day""... except for a day like this one... it used to be my back which complained when shoveling and lifting 40 lb bags of rock salt. Now it's my front
I did ask my surgeon about the rocco stitch before the surgery and he felt that the technique increased the risk of leaving cancer behind.I will ask him why my level of continence is as good as it seems. I know all about back pain as before the surgery I went to see my physio for some nagging back pain.It helped but I must say that with the amount of manipulation during the surgery and the postage size hospital beds my back was almost as painful as the bloating.";"";"Greatwhitenorth";"http://www.cancerforums.net/members/108489-Greatwhitenorth";"";"Regular User";"Dec 2013";"Vancouver B.C.";"10"
"01-05-2014";" 04:41 AM";"Originally Posted by Greatwhitenorth
I did ask my surgeon about the rocco stitch before the surgery and he felt that the technique increased the risk of leaving cancer behind.
WOW! First I heard of this.... Now I'm worried...";"BD: 1959 PSA 4.9 11/2012 (no symptoms)
Biopsy 12/2012 Negative
PSA 5.9 05/2013 (still no symptoms)
Biopsy 6/2013 3+4 (thank goodness for PSA tests)
1 core positive (upper left), 1 suspicious (lower left) out of 12
DRE: bump right side T1c; PCA-III = 20 (normal)

Da Vinci 7/18/2013: Invasive carcinoma involves left lobe of prostate only, extends from left apex to posterior mid region of left lobe Gleason 7/10 (4+3); G4 tumor comprises 75% of invasive carcinoma present
Estimated total volume of carcinoma in entire prostate gland: 10%
TNM: T2b NX MX (Stage IIA)

8/25/13 11/4/13 2/11/14 8/1/14 2/15/15 8/20/15 3/1/16, 8/30/16 - PSA undetectable
Pad-free, semi-erections; very happy with caverject

My Story:
T-Minus-36-Hours-until-da-Vinci...
Catheter is Out!";"ddayglo";"http://www.cancerforums.net/members/104661-ddayglo";"";"Top User";"Dec 2013";"Vancouver B.C.";"10"
"01-05-2014";" 05:02 PM";"I wouldn't worry about this is my surgeon's opinion regarding my situation as I understood it.";"";"Greatwhitenorth";"http://www.cancerforums.net/members/108489-Greatwhitenorth";"";"Regular User";"Dec 2013";"Vancouver B.C.";"10"
"12-23-2015";" 03:14 PM";"Well, 'tis the season! I just walked out from seeing my Dr. Ramsey and the results were .01. I couldn't be more pleased. No leakage. No problems with erections WITHOUT Cialis! 0 PSA. If that's not a cause to be joyous, I don't know what is. Merry Christmas everyone. Hang in there! (No pun intended) ï¿½ï¿½";"DOB Mar 1960. 6'0"" 185lbs
Run 3-4 miles 4x a week.
Sep 2009 PSA Normal
Dec 2013 PSA 4.34 DRE Normal for my age.
Mar 2014 PSA 4.32 DRE Normal.
May 23 2014 Biopsy. 27 cores (under twilight anesthesia)
Left Lateral Base: 1.6 x 2 Andenocarcinoma 3+3=6 10%
Right Lateral Base 1.3, 1.2 Andenocarcinoma 3+3=6 5%
Left Mid 2.0, 1.2 Andenocarcinoma 3+3=6 10%
Right Lateral Mid 1.7, 1.4 Andenocarcinoma 3+3=6 2%
Da Vinci Prostatectomy on 7/9/14
8 lymph nodes removed, 0 with metastases.
Post surgery staging pT2c N0
Post Gleason 3+3=6 <5% prostate involved.
PSA 8/4/14 .02 12/8/14 .01 4/1/15 .02 6/29/15 .01 12/22/15 .01";"Webheadfred";"http://www.cancerforums.net/members/110412-Webheadfred";"";"Senior User";"Apr 2014";"Knoxville, TN";"104"
"12-23-2015";" 04:16 PM";"That's great news WHF! Excellent report & Christmas Gift! May it be the ""gift that keeps giving"" and your PSA remain 0 permanently!";"PSA: Oct '09 = 1.91, Oct '11 = 2.79, Dec '11 = 2.98 (PSA, Free = 0.39ng/ml, % PSA Free = 13%)
Jan '12: DRE = Positive: ""Left induration""
Jan '12: Biopsy = 6 of 12 Cores were Positive: 1 = Gleason 7 (3+4) and 5 = Gleason 6
March '12: Robotic RP: Left Positive Margins + EPEs. MD waited in surgery for preliminary Path Report then excised substantial left adjacent tissue(s) down to negative margins and placed 2 Ti clips for SR guidance, if needed in future.
Pathology: Gleason (3+4) pT3A pNO pMX pRO / Prostate Size = 32 grams; Tumor = Bilateral; 20% / Perineural invasion: present
3 month Post Op standard PSA = <0.1 ng/ml
1st uPSA at 7 months Post Op = 0.019 ng/ml uPSA remains: = 0.020 ng/ml ""Mean (+/-) STD"" = 0.002 At 54 Months Post Op: (14 uPSAs: Range 0.017 - 0.024) LabCorp: Ultrasensitive PSA: Roche ECLIA
Continence = Very Good (â‰¥ 98%)
ED = present";"Michael F";"http://www.cancerforums.net/members/109130-Michael-F";"";"Top User";"Apr 2014";"Knoxville, TN";"104"
"12-23-2015";" 05:16 PM";"Great News webhead. Best xmas gift you could receive. ZERO!!!";"DOB:Feb 1958
PSA: 1/13:2.9 1/14: 4.1 3/14: 3.4 9/14: 4.4 3/15: 4.3 9/15: 5.9 PC/Father
DRE: Normal with above tests
Biopsy: 10/1/15. Second Opinion University of Chicago. 9 of 12 cores positive. G6: 5 cores, G7 ( 4+3) 4 cores
10/12/15: Ct scan/bone scan- Both negative
Clinical Staging: 10/28/15 T2c
Surgery ( RALP) UC scheduled 12/29/15

Final Pathology Report; Jan. 6 2016

15 lymph nodes; no tumor present
gleason upgraded to 9 ( 4+5)
EPE; present
Lymphovascular invasion present
Right SV Positive
Left SV and vasa deferentia, no tumor present
PIN
Perineural invasion present
Tumor location: Preipheral zone right; and left transition zone
Tumor volume est 45%
2 positive margins of 4 ( Periphera and distal)
Staging: pT3bNO
UPSA: 2/9/16 0.05
UPSA: 3/23/16 0.11
Casodex: 4/1/16- 8/5/16
Lupron: 4/15/16... 9 months, as of now
SRT: 6/14/16...8/5/16 38 treatments completed
8/10/16. UPSA <0.05";"MichiganMan16";"http://www.cancerforums.net/members/117327-MichiganMan16";"";"Senior User";"Apr 2014";"Knoxville, TN";"104"
